00:17:44, 01:51:42, Kylie_Ferrier_Bat_Mitzvah_Original.mp4, Kylie_Ferrier_Full_Service.mp4
00:21:40, 00:22:20, Kylie_Ferrier_Bat_Mitzvah_Original.mp4, Nana_Giving_Tallite.mp4
00:45:25, 00:46:30, Kylie_Ferrier_Bat_Mitzvah_Original.mp4, Priestly_Blessing.mp4
#00:48:00, 01:24:56, Kylie_Ferrier_Bat_Mitzvah_Original.mp4, Torah_Service.mp4
#00:48:00, 01:03:23, Kylie_Ferrier_Bat_Mitzvah_Original.mp4, Taking_Out_Torah.mp4
01:03:25, 01:11:15, Kylie_Ferrier_Bat_Mitzvah_Original.mp4, Torah_Reading.mp4
00:54:41, 00:59:32, Kylie_Ferrier_Bat_Mitzvah_Original.mp4, Dad_and_Mom_Words.mp4
01:24:57, 01:36:57, Kylie_Ferrier_Bat_Mitzvah_Original.mp4, Kylie_D_Var.mp4
